content,style,IP,total,S,C,E,H
55273,flipped_image_120,0.1861678510904312,0.3678706884384155,0.19357718233702204,0.962144653552272,-0.8474215269446644,[0.5536684]
55273,55187,0.18445083498954773,0.371254026889801,0.19186651118432713,0.9608140102347317,-0.9172330299471956,[0.79801244]
55273,image_038,0.18357497453689575,0.34785428643226624,0.19101070900254857,0.8868958285722852,0.23062095824121767,[0.5080377]
55273,56999,0.18274416029453278,0.35672780871391296,0.19040374319628464,0.89713323207411,-0.6920418892369907,[0.85522723]
55105,image_045,0.20334124565124512,0.3708065152168274,0.2086707499830217,0.9374149523692222,0.0,[0.45657748]
55105,image_094,0.19065822660923004,0.3633829355239868,0.19627774276734286,0.9236487835687076,0.7529898520729859,[0.67746496]
55105,image_115,0.19062137603759766,0.3680667579174042,0.19624449619882456,0.9448987625329328,0.0,[0.6684457]
55105,55366,0.18806597590446472,0.3449915051460266,0.1936055421623153,0.8595133355341359,-0.9999988016698268,[0.58897763]
55105,image_014,0.18769896030426025,0.3639773726463318,0.19323518832364964,0.922278093419388,0.9998916596570442,[0.82943904]
55943,flipped_image_030,0.18807822465896606,0.35150378942489624,0.19310018512315946,0.8885125738692752,0.958321741882232,[0.59878826]
55943,image_096,0.1844099462032318,0.3400821089744568,0.18952154663592946,0.8302457814402975,0.0,[0.8230254]
55943,55221,0.18150028586387634,0.33435988426208496,0.18659042156531033,0.7997261429971639,0.7985592572926152,[0.9904783]
55943,56338,0.1804988533258438,0.36434629559516907,0.18556892985293413,0.9376247954910835,-0.9992895452701562,[0.93971705]
55943,image_049,0.1804461032152176,0.369031697511673,0.18551250154360285,0.9720654467541573,0.2861058306950808,[0.77989405]
56411,flipped_image_133,0.20181038975715637,0.3729076683521271,0.20762518972521904,0.9026482850812289,0.7597570032492418,[0.9980465]
56411,image_146,0.18629689514636993,0.35813024640083313,0.19222616947536775,0.8861473847715498,0.0,[0.98790115]
56411,flipped_image_067,0.18330121040344238,0.3472864031791687,0.18925189060216205,0.8681908404766528,0.687438764168455,[0.7563102]
56411,56999,0.18147125840187073,0.36606767773628235,0.18757769301042912,0.9407751605544664,0.5985880425571938,[0.9192502]
56411,55592,0.18087245523929596,0.34095266461372375,0.18697457320070732,0.8287167908106738,-0.3433837648116653,[0.97327995]
55636,56286,0.18377259373664856,0.3700340688228607,0.19221490782342787,0.9398726520879702,0.9685369804830944,[0.9656463]
55636,flipped_image_117,0.18090692162513733,0.3712523281574249,0.1894633454357422,0.985052292350824,0.0,[0.60329676]
55636,flipped_image_098,0.18039825558662415,0.3613704741001129,0.18906036403631754,0.9544913037140758,-0.24753287477446156,[0.47476095]
55636,image_013,0.17810280621051788,0.3747972249984741,0.18665031272847232,0.9917766223972533,0.0,[0.8016686]
55636,flipped_image_067,0.17602431774139404,0.36140376329421997,0.18466939143697386,0.9519106254948964,0.09278450456140284,[0.6597879]
56245,flipped_image_116,0.2005077302455902,0.37378111481666565,0.20884556841334956,0.946156936221877,-0.9642289813653606,[0.49865586]
56245,flipped_image_061,0.1855037957429886,0.367862343788147,0.19396357730904445,0.939197612203385,-0.992933930312935,[0.80361944]
56245,flipped_image_077,0.18395546078681946,0.35776013135910034,0.19242057193782638,0.9039066683277083,0.0,[0.75835997]
56245,55818,0.18159349262714386,0.35119757056236267,0.19012988372995326,0.8710189277116523,-0.9886871693544305,[0.88861465]
56245,image_100,0.18085770308971405,0.368139386177063,0.18929472045799567,0.9572513003517746,0.0,[0.77326494]
55898,image_051,0.1894221305847168,0.35251447558403015,0.19607309465728032,0.8790263882300757,-0.8805355091783719,[0.6543627]
55898,56401,0.18552735447883606,0.3725941479206085,0.19215959843941746,0.9530116067560558,0.46445976892591795,[0.9444877]
55898,55099,0.183500736951828,0.36830583214759827,0.19018035644356818,0.9367975632330307,0.7826309292639207,[0.98580754]
55898,55174,0.18293432891368866,0.3490276336669922,0.18967628762413175,0.8618364380849256,-0.9580921477798723,[0.9015939]
55898,55051,0.18213528394699097,0.3406599760055542,0.18875828426771424,0.8443488975455165,-0.9988676839954876,[0.716447]
55214,55176,0.19146347045898438,0.3772434890270233,0.19661726587028813,0.9614582420309197,-0.22871622716202142,[0.92380095]
55214,55453,0.18727238476276398,0.364522248506546,0.19237406643930888,0.9265183537301818,0.2211368563875196,[0.83805925]
55214,56774,0.18666139245033264,0.3527114987373352,0.19188714145482477,0.8715719398605094,0.7129768043574132,[0.89644724]
55214,56745,0.18649286031723022,0.3574768006801605,0.1917293064610113,0.8907723721531491,0.8280460360358985,[0.9194309]
55214,image_028,0.18452635407447815,0.36441516876220703,0.18971665396526965,0.9427300990423858,0.0,[0.7392796]
55044,image_062,0.20282819867134094,0.3878488540649414,0.20870664657626267,0.9804958863660697,0.6631260673103422,[0.8120076]
55044,56291,0.19129949808120728,0.33766934275627136,0.1971878417982287,0.7972652339662779,0.45468393586942324,[0.8133429]
55044,55041,0.18903064727783203,0.36111390590667725,0.19488271634258542,0.9002969127894653,0.8196403540623439,[0.88138527]
55044,image_004,0.18829096853733063,0.3669540286064148,0.19418055614459126,0.9273615531321655,0.99798664377572,[0.8867233]
55044,image_027,0.1844760626554489,0.3718802332878113,0.19038531575040832,0.9603492327297397,0.0,[0.88650817]
56691,55739,0.9993463754653931,0.9264426827430725,0.9994708276215158,0.9131298765637594,-0.9740218371233558,[0.8396621]
56691,image_147,0.2035403847694397,0.37420007586479187,0.20859664950921764,0.9257495652811293,0.0,[0.76300037]
56691,flipped_image_048,0.188487246632576,0.36388447880744934,0.19374743350132434,0.9506580657100692,0.0,[0.4804952]
56691,image_138,0.1880120038986206,0.3674069941043854,0.19323846454283292,0.9303608673379998,0.0,[0.9078529]
56691,55478,0.18693280220031738,0.37213531136512756,0.19214453177149968,0.9516591827402152,-0.7080529076768759,[0.9376257]
55130,55027,0.18380038440227509,0.35564863681793213,0.1879569506677557,0.895813129522089,-0.53929600404597,[0.90208733]
55130,56426,0.1836407482624054,0.3594994843006134,0.18784632230246143,0.9354132968241257,0.689979358871624,[0.64310026]
55130,image_060,0.1830899715423584,0.36854586005210876,0.1872916208418011,0.9531005870622584,0.0804244173339191,[0.91143024]
55130,55070,0.18137618899345398,0.3645799458026886,0.18571011635448847,0.939985678805697,-0.30372988034491094,[0.91930765]
55130,image_005,0.1813446283340454,0.35985803604125977,0.18566481105543506,0.9257765464146794,0.0,[0.84820247]
56116,55280,0.1932874321937561,0.37199750542640686,0.20389965492501022,0.9167855949381963,0.47915200077400233,[0.92035246]
56116,flipped_image_148,0.18610459566116333,0.3681642413139343,0.196773275456763,0.9210666843556892,0.0,[0.9288798]
56116,55099,0.18528515100479126,0.38298240303993225,0.1959843065381775,0.9824180566666603,-0.18120979642658552,[0.99186164]
56116,image_051,0.1776919662952423,0.36490824818611145,0.1885120723644925,0.9553976443357534,-0.8324443088087088,[0.6604168]
56116,flipped_image_053,0.1767025887966156,0.3633493185043335,0.1875261850221873,0.9616089497237063,0.0,[0.54554576]
