img,sigma,H,AU1,AU2,AU3,AU4,Pose1,Pose2,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
flipped_image_013.png,0.3615562,229.311767578125,0.0,0.0,0.0,0.0,0.2446807432391983,0.18285288811046013,85.34828,159.30217,62.294754,131.63832,133.1243,77.350235,24.903496,126.50145,122.71119,172.65004,120.44076,129.65944
image_046.png,0.70015705,473.9984130859375,0.0,0.0,0.0,0.0,0.0,0.0,52.408607,169.43024,62.75696,97.427704,148.28835,68.61644,13.313885,129.76753,120.554886,80.64547,98.5141,151.19453
flipped_image_106.png,0.48963138,375.0705871582031,0.0,0.0,0.0,0.0,-0.4252381167310606,-0.6349215356406214,79.03425,137.66069,85.51672,137.12996,116.10273,94.54322,170.51079,109.8559,105.126755,42.192436,121.36857,125.38727
image_143.png,0.4898924,262.84881591796875,0.0,0.0,0.0,0.0,0.0,0.0,93.010185,143.08076,75.38259,158.08276,117.94882,94.39367,34.648766,123.66541,120.370346,143.99654,122.97179,149.87102
flipped_image_059.png,0.47861275,282.0104675292969,0.0,0.0,0.0,0.0,1.4262907593274434,-0.3768689968780233,77.205574,151.9793,71.031715,166.29907,116.759384,109.54648,103.00416,116.06089,116.77191,21.086452,124.32403,126.07801
flipped_image_096.png,0.48273787,311.2484436035156,0.0,0.0,0.0,0.0,0.0,0.0,72.16754,158.12811,67.8809,138.17854,115.495476,106.80842,25.66585,127.14691,122.657364,111.72026,109.9847,142.44655
flipped_image_104.png,0.5035059,280.2633972167969,0.0,0.0,0.0,0.0,-1.1194867538358986,-0.4323527881919603,87.68654,159.58643,60.9758,35.73325,127.51815,124.83571,182.04308,102.80344,102.56951,143.38693,83.93333,161.31654
image_053.png,0.58422345,432.44415283203125,0.0,0.0,0.0,0.0,0.0,0.0,57.417908,131.3608,100.23931,109.902794,126.041626,97.87408,80.66834,119.20722,123.16159,38.58799,120.6255,125.12075
image_058.png,0.5074712,273.9873046875,0.0,0.0,0.0,0.0,-1.5514712417807108,-0.16513250422227777,73.28408,150.24524,74.37734,93.92061,120.5928,108.12524,168.47134,116.91324,105.506546,27.055555,123.81492,125.54204
flipped_image_136.png,0.5505111,378.601806640625,0.10006292909383774,0.1042758971452713,0.02728726528584957,0.47029051184654236,0.0,0.0,155.1013,112.17178,92.35101,27.839321,122.15086,136.19603,90.72197,115.44745,161.9926,152.72179,103.702644,155.86217
flipped_image_039.png,0.5011648,164.92771911621094,0.1258062869310379,0.11528454720973969,0.9990574717521667,0.5121836066246033,0.09561334788650895,-0.17026279104707015,69.452065,165.13194,60.958946,127.3547,118.70914,94.66897,76.92127,138.24937,135.98666,19.917982,126.46862,128.4233
flipped_image_085.png,0.4331638,439.699951171875,0.0,0.0,0.0,0.0,0.0,0.0,94.22384,143.32907,78.139,152.60165,116.99992,99.10096,39.04186,129.22743,120.375946,114.98987,125.53791,147.038
image_039.png,0.5017112,164.8717498779297,0.11689689755439758,0.12634867429733276,0.021103806793689728,0.5043761134147644,-0.3112061875582142,-0.16238637465305059,69.452065,165.13194,60.958946,127.3547,118.70914,94.66897,76.92127,138.24937,135.98666,19.917982,126.46862,128.4233
image_060.png,0.50319505,386.87823486328125,0.0,0.0,0.0,0.0,-0.23162168684289813,-0.28134962527729807,82.73857,152.14262,69.83962,172.36012,113.6256,111.50996,28.398857,125.476395,127.77692,106.86801,111.17793,124.95326
flipped_image_056.png,0.56221735,286.2939453125,0.10751459747552872,0.2405002862215042,0.004383274354040623,0.5400492548942566,-0.6678573651471065,-0.5389143379573051,79.311325,158.85428,131.78441,17.456442,127.070786,128.83405,200.67218,119.946686,125.60072,104.82593,96.93459,158.87038
image_128.png,0.6113484,333.4786376953125,0.10532848536968231,0.045777756720781326,0.008255187422037125,0.5052146315574646,-0.34141051701499747,-0.3371738057068263,72.30439,151.56438,72.22439,104.19658,125.83352,93.0705,75.07089,127.44032,129.69858,35.924076,116.51638,136.07228
image_028.png,0.4352564,324.74755859375,0.11207409203052521,0.04314446076750755,0.9636915922164917,0.6007319688796997,0.0,0.0,113.89754,138.34425,105.1744,183.14142,122.46359,117.51971,37.44921,126.195694,135.6695,134.18877,117.85756,156.20358
image_122.png,0.32484505,334.6165466308594,0.0,0.0,0.0,0.0,0.0,0.0,26.422455,134.92113,118.42434,83.92065,139.12718,124.855095,195.63617,118.801674,120.42383,150.4849,120.222244,135.94322
flipped_image_147.png,0.4799706,278.8503112792969,0.0,0.0,0.0,0.0,0.5936117606688986,-0.40116297738470985,118.304085,127.05544,85.59391,55.27801,121.68127,113.5258,159.93518,119.38474,137.09264,104.3908,123.79262,160.98103
image_126.png,0.5278148,262.77587890625,0.0,0.0,0.0,0.0,0.0,0.0,76.05876,190.4643,37.101116,31.161608,129.72699,120.08744,175.93387,108.874275,101.37534,125.43361,96.16991,136.35416
flipped_image_036.png,0.608007,335.3876953125,0.0,0.0,0.0,0.0,0.20557003361602066,-0.13582849987812604,46.900455,167.39485,66.73141,149.5248,124.94971,88.58348,26.146814,125.0687,130.19179,149.36438,132.86823,174.70023
flipped_image_008.png,0.37532935,363.3024597167969,0.07843109965324402,0.13980220258235931,0.9843994379043579,0.42832815647125244,0.0,0.0,80.47071,149.25404,75.45939,44.879337,124.64925,128.96489,155.18555,121.05627,136.72339,115.31277,125.45854,158.88094
image_140.png,0.5810888,330.0762634277344,0.132802352309227,0.032209232449531555,0.01282800268381834,0.5110514760017395,0.0,0.0,142.46799,106.9542,102.90908,21.703285,123.18845,137.05931,69.19762,115.930244,160.08392,124.62068,105.18191,162.12881
image_023.png,0.39529386,367.8857421875,0.0,0.0,0.0,0.0,0.0,0.0,110.786995,142.30383,71.338486,141.40503,125.29984,82.15371,44.25587,123.11309,126.19169,163.67278,122.056946,143.73389
flipped_image_043.png,0.54587084,484.40179443359375,0.0,0.0,0.0,0.0,0.0,0.0,89.253395,131.74846,88.936226,126.129585,113.2135,106.42813,30.480265,130.7814,135.97354,90.96032,126.772575,151.432
image_009.png,0.39184463,409.4168701171875,0.11305975168943405,0.06026260182261467,0.996131956577301,0.5548384189605713,0.0,0.0,72.91242,154.01392,71.396645,39.826435,126.02404,127.88911,148.52104,122.74141,134.37749,105.5313,128.91034,162.2197
flipped_image_146.png,0.4628714,175.3499755859375,0.0,0.0,0.0,0.0,0.0,0.0,104.49368,137.55168,77.65695,156.04088,118.50996,96.51945,50.962234,122.34059,118.32418,141.55652,123.361336,155.53609
flipped_image_135.png,0.51104265,235.88076782226562,0.09249992668628693,0.05612001568078995,0.00995583925396204,0.4830675423145294,0.0,0.0,156.58994,112.66047,91.34785,25.513699,125.18716,136.17632,84.2099,118.52047,162.3971,147.55124,103.808395,160.88327
flipped_image_111.png,0.43339726,281.6438903808594,0.0,0.0,0.0,0.0,0.0,0.0,84.84603,128.80775,102.43451,141.98885,123.936035,104.01708,191.60991,125.960594,117.253174,13.533857,127.30601,122.46047
flipped_image_033.png,0.5003332,420.8328552246094,0.12164156883955002,0.03678196296095848,0.9980519413948059,0.5082271695137024,0.0,0.0,33.684883,123.2532,137.9677,133.0347,120.46894,139.63821,99.658585,122.83221,145.26453,69.83616,122.515076,145.49901
image_031.png,0.45570472,405.48504638671875,0.10820680111646652,0.04884105548262596,0.9964372515678406,0.5234882235527039,-0.6059880150508201,-0.17221388551635328,24.301151,125.43991,134.863,143.29402,120.69576,143.11308,70.551544,123.55286,146.50595,107.134125,123.85587,148.17514
flipped_image_037.png,0.3953434,307.0351257324219,0.12810273468494415,0.034350309520959854,0.024951033294200897,0.4861225485801697,0.5850105469129562,-0.174263454208198,125.89669,126.846115,85.43298,61.505695,128.48976,126.10169,163.16904,121.1178,125.88971,127.091125,124.420296,140.10342
image_125.png,0.53311056,256.89630126953125,0.0,0.0,0.0,0.0,0.0,0.0,90.06619,144.05956,76.32322,123.445206,123.2499,88.66449,38.607903,124.03503,123.79419,84.943054,120.19906,151.17738
image_088.png,0.43878266,361.0584716796875,0.0,0.0,0.0,0.0,0.0,0.0,93.010254,145.64778,78.44314,157.01875,117.67887,101.28262,44.9221,128.22495,121.92099,108.28536,124.0794,147.23965
image_056.png,0.56205124,286.06939697265625,0.12316686660051346,0.1753052920103073,0.00025154874310828745,0.4788881540298462,0.2587395929923154,-0.8461424361382246,79.31371,158.8538,131.78813,17.459913,127.072075,128.83194,200.67218,119.946686,125.60072,104.82784,96.93406,158.8707
flipped_image_067.png,0.6321605,314.3189697265625,0.0,0.0,0.0,0.0,-0.09475254289256546,-0.3915957553358616,49.116062,171.15158,61.78486,130.16164,120.83783,90.14048,17.18119,126.26446,128.91113,85.252014,117.531364,159.54724
image_045.png,0.70475966,527.031005859375,0.0,0.0,0.0,0.0,0.0,0.0,63.75461,179.41177,50.331573,39.28275,161.6619,74.01239,20.64724,121.52956,130.97075,72.145584,100.760284,154.14812
flipped_image_132.png,0.5322548,167.0689239501953,0.1376880705356598,0.06146369129419327,0.028274860233068466,0.46735212206840515,0.0,0.0,72.65762,151.4929,72.827415,36.743103,122.48441,133.08372,116.08748,108.67305,143.31001,84.68501,113.68959,157.24457
flipped_image_030.png,0.53099114,445.851318359375,0.1361193060874939,0.03462110832333565,0.01659390702843666,0.4782576262950897,0.8925916757471036,-0.3524151769001783,60.208706,132.39882,135.45633,38.638504,128.01282,134.07492,109.12889,124.59864,145.25217,136.27078,118.71265,143.70044
image_131.png,0.5666947,342.78155517578125,0.10540203005075455,0.021885957568883896,0.0013243183493614197,0.5135732293128967,-0.775093603796732,0.3898985383482251,77.29338,150.24554,72.41108,136.95064,110.62316,106.39726,37.088615,120.06199,137.53648,102.88682,106.76414,153.41832
image_141.png,0.579829,478.4067687988281,0.12381988018751144,0.047621890902519226,0.020286189392209053,0.5163238644599915,0.0,0.0,149.16182,110.32534,97.209625,23.465902,122.39296,134.34966,81.46234,112.221924,160.24559,134.45723,104.112724,169.25395
image_026.png,0.45886147,139.12408447265625,0.0,0.0,0.0,0.0,-0.061704935251090026,-0.6271729596876705,105.164345,143.37337,71.89792,130.12296,128.73055,80.31437,51.905067,123.125435,113.81054,165.69267,119.73603,131.53911
image_010.png,0.48927522,358.7447509765625,0.0,0.0,0.0,0.0,-0.7909474060398274,-0.40249725872564296,90.92817,155.88281,63.09456,125.11279,142.76254,68.654434,19.652792,126.76187,121.937195,118.35204,127.56428,161.27132
image_051.png,0.59897894,363.5456237792969,0.0,0.0,0.0,0.0,1.1659478853260654,-0.6611609409655496,54.58246,135.56549,93.26646,101.22265,128.59116,88.7718,64.730675,126.20332,117.27445,31.16742,120.23208,125.21569
image_034.png,0.5169066,463.71881103515625,0.0,0.0,0.0,0.0,0.0,0.0,32.4521,122.65116,136.4517,136.79283,118.587456,139.45456,75.42285,121.23525,144.13107,103.292076,120.88709,143.73016
flipped_image_082.png,0.28039366,293.673095703125,0.0,0.0,0.0,0.0,0.0,0.0,83.62431,124.56501,118.68657,189.39706,121.07361,118.85771,153.37245,121.31054,119.52299,31.63032,126.227844,124.424164
flipped_image_018.png,0.33737433,125.00808715820312,0.0,0.0,0.0,0.0,0.329571508856547,-0.659364960842638,101.28156,140.13843,75.55422,127.16647,129.17268,81.06493,46.59217,124.49988,117.613625,165.85123,120.829506,135.59929
flipped_image_053.png,0.585023,432.46826171875,0.0,0.0,0.0,0.0,0.0,0.0,57.354652,131.36038,100.19584,109.830795,126.03544,97.95387,80.509834,119.27127,123.12882,38.582,120.62048,125.135185
flipped_image_031.png,0.45648542,405.6482238769531,0.12578392028808594,0.03971162065863609,0.015974391251802444,0.4827468693256378,0.4906900341607962,-0.4654399907850317,24.29782,125.43997,134.8613,143.28148,120.69734,143.1137,70.54287,123.552956,146.50676,107.12645,123.856224,148.17618
image_092.png,0.41927207,155.04803466796875,0.0,0.0,0.0,0.0,-0.7869125686562732,0.7641616047241283,70.45342,146.84755,87.140335,154.3285,116.31522,108.66394,25.749847,123.311226,126.70229,112.431854,90.71573,165.99817
image_086.png,0.46932322,498.3642883300781,0.0,0.0,0.0,0.0,0.0,0.0,93.166214,136.44846,88.42583,142.29033,115.840744,107.10955,37.136314,126.19987,125.16172,108.626816,123.09204,148.31819
flipped_image_076.png,0.48827055,411.48577880859375,0.0,0.0,0.0,0.0,-0.3256460885435235,-0.5199024525976954,75.92135,127.64878,100.64414,126.76115,119.34214,109.89561,38.736664,123.141594,124.755455,88.75761,114.04606,124.690384
flipped_image_014.png,0.37721452,98.64754486083984,0.0,0.0,0.0,0.0,0.08932248694418757,-0.36443477157607596,119.22584,137.41602,73.70225,40.108524,125.28768,115.51258,180.69029,118.367424,121.656456,161.92296,124.110756,139.51636
flipped_image_022.png,0.41374183,251.84896850585938,0.0,0.0,0.0,0.0,-0.09155613766869476,-0.5887303347107468,108.63915,147.75319,66.14019,145.54404,127.31388,79.70405,25.407995,126.15354,124.91795,172.37904,123.59322,143.47
image_108.png,0.51382416,330.39788818359375,0.0,0.0,0.0,0.0,1.1434628052627078,-0.7448259973167454,137.24771,114.104385,96.03617,57.345596,142.8801,120.30504,44.533493,117.27664,125.474525,105.7585,101.1653,133.77689
image_107.png,0.5219585,389.91741943359375,0.0,0.0,0.0,0.0,0.6382682253114369,-0.8070228325731872,57.48792,145.82147,82.53701,123.51346,118.695595,94.48868,160.6847,111.874435,102.66489,33.405396,122.260666,122.80697
image_080.png,0.38606155,482.7193603515625,0.0,0.0,0.0,0.0,0.0,0.0,91.93579,121.36476,115.45732,123.14402,117.881386,115.65315,163.54025,116.49446,117.46101,41.24528,123.19451,126.34281
flipped_image_141.png,0.58008367,478.7980651855469,0.1205938458442688,0.048340391367673874,0.020730238407850266,0.49314257502555847,0.0,0.0,149.14732,110.3286,97.19603,23.603033,122.363815,134.41066,81.95769,112.16296,160.46362,134.88077,104.032875,169.21333
image_095.png,0.47516933,320.0540466308594,0.0,0.0,0.0,0.0,-0.7977841917820654,0.07348785819063433,102.00682,139.17072,77.39518,31.893656,124.7751,125.893906,139.0448,111.48529,117.53225,107.58122,111.6299,149.85924
image_030.png,0.5309662,445.6461486816406,0.1312217116355896,0.050430309027433395,0.016821710392832756,0.5164713859558105,-0.8578837063693447,-0.15578109939105234,60.181202,132.39629,135.45898,38.62686,128.01031,134.07133,109.11815,124.59914,145.24979,136.27078,118.71265,143.70044
image_025.png,0.4214009,194.45848083496094,0.0,0.0,0.0,0.0,0.8897230237312825,0.2484677412624386,101.23438,144.54863,71.144455,130.58543,128.93506,79.69892,54.575245,124.24945,112.200714,173.7585,119.146996,127.60685
image_003.png,0.55953205,233.9082489013672,0.10907340049743652,0.03705715388059616,0.9823848009109497,0.53920578956604,-0.27133065130579204,-0.08657048280588434,96.652214,154.86421,63.706367,143.02225,120.092964,90.93484,25.367367,124.06474,125.64764,97.2127,116.597,159.62372
flipped_image_027.png,0.36660165,160.17898559570312,0.12522806227207184,0.027805611491203308,0.011484759859740734,0.42814454436302185,0.0,0.0,116.53543,134.89899,104.861275,184.86522,121.28589,116.704094,35.79227,124.62172,130.39526,133.14108,115.51786,150.74452
flipped_image_060.png,0.503148,386.9334716796875,0.0,0.0,0.0,0.0,0.0,0.0,82.829315,152.11304,69.84291,172.57672,113.61616,111.5199,28.440338,125.47755,127.78794,106.96028,111.17182,124.92189
image_085.png,0.4336252,439.6260681152344,0.0,0.0,0.0,0.0,0.0,0.0,94.21454,143.30777,78.19761,152.51648,117.00958,99.17,39.02201,129.2263,120.38371,114.973946,125.54596,147.11514
flipped_image_016.png,0.3234661,102.8421630859375,0.0,0.0,0.0,0.0,0.3777656176851471,-0.3759605868975958,96.17178,147.34065,69.55423,122.15922,127.52483,84.22006,36.843014,124.7326,116.370735,163.40065,119.09559,132.60634
image_130.png,0.4973373,394.449951171875,0.0,0.0,0.0,0.0,0.0,0.0,79.80653,147.8442,74.981766,137.19278,114.78587,110.12465,88.96839,118.91412,128.95403,41.246853,120.58842,135.9794
image_073.png,0.47532797,303.4278259277344,0.09949319809675217,0.14386457204818726,0.9929108023643494,0.5162228345870972,-0.3380831814871817,-0.511463707828864,120.53369,141.85991,78.78359,18.629627,127.07403,128.28563,184.79823,117.32668,122.959854,83.24501,130.36986,165.65266
image_076.png,0.48809928,411.2809143066406,0.0,0.0,0.0,0.0,0.25138546132521056,-0.3973873060609128,75.338875,127.794846,100.57405,126.47171,119.36188,109.84847,38.55016,122.950615,125.21816,88.72375,114.100136,124.57044
flipped_image_004.png,0.57675314,296.3939514160156,0.10343087464570999,0.017613347619771957,0.9715047478675842,0.44978660345077515,0.16059105341011903,-0.19513638058086996,124.047485,133.55373,76.37898,27.909735,121.18897,131.97592,76.7903,125.017426,159.75055,104.173355,111.61911,153.5219
flipped_image_088.png,0.43864515,361.4169616699219,0.0,0.0,0.0,0.0,0.0,0.0,93.017654,145.66576,78.406654,157.01776,117.67927,101.281425,44.957527,128.22784,121.9171,108.29648,124.0788,147.23454
flipped_image_113.png,0.4954221,355.2041931152344,0.0,0.0,0.0,0.0,0.0,0.0,136.63106,118.18468,111.2989,59.08837,123.23177,116.5837,180.74692,116.70461,113.30125,13.44808,126.49265,124.68719
flipped_image_019.png,0.3829824,432.7144470214844,0.0,0.0,0.0,0.0,0.3218929744285037,-0.706723060478605,86.45762,149.11874,71.81523,40.236263,131.43398,108.02526,158.21916,118.821304,117.08664,128.72507,120.7732,144.71094
image_118.png,0.4050505,299.1004638671875,0.0,0.0,0.0,0.0,0.0,0.0,114.62823,137.30927,76.43272,162.1195,113.26972,100.85567,36.711903,125.634605,121.34105,133.39793,124.83825,142.00974
image_116.png,0.52050066,367.801025390625,0.0,0.0,0.0,0.0,-2.155955333464494,0.09459208980432349,77.29861,153.51363,70.636925,150.47081,116.58432,98.48356,18.062134,131.94781,122.799904,93.55004,128.78267,160.04256
flipped_image_148.png,0.5206968,202.46783447265625,0.0,0.0,0.0,0.0,0.0,0.0,114.117516,132.2246,81.03367,37.812363,122.189606,126.02233,156.18971,123.88396,154.6858,100.80738,131.76819,169.94737
flipped_image_124.png,0.5693664,295.38592529296875,0.0,0.0,0.0,0.0,-0.16269162658714842,-0.20558214563218297,69.2449,157.91293,67.93419,118.69093,123.54161,89.022285,32.11454,124.293884,128.16644,96.02099,98.68467,152.36903
image_093.png,0.45733878,293.3076477050781,0.0,0.0,0.0,0.0,0.08537768057886626,0.05658255305914004,88.37989,151.01999,70.5355,18.326773,127.210495,129.40321,133.5052,109.81995,123.15853,98.935165,110.92531,154.70944
flipped_image_097.png,0.5575404,152.16404724121094,0.0,0.0,0.0,0.0,-0.21822317243705075,-0.7087987821519043,102.38428,136.17056,79.72285,146.44557,109.22629,100.82205,22.546246,122.73183,131.11723,100.44626,110.33041,146.55338
image_111.png,0.43389666,281.710205078125,0.0,0.0,0.0,0.0,0.0,0.0,84.630775,128.83394,102.44616,141.61879,123.92151,103.93822,191.51862,125.95983,117.23902,13.514742,127.30717,122.46416
image_089.png,0.39678067,208.11083984375,0.0,0.0,0.0,0.0,-0.3511097409000922,-0.09578129610162364,117.52436,140.5011,72.87811,19.378962,128.03612,122.7922,93.68832,130.91843,138.60947,135.83917,115.32649,126.47694
flipped_image_123.png,0.5753094,428.988037109375,0.0,0.0,0.0,0.0,0.0,0.0,95.976974,156.79257,63.836582,146.78497,113.15371,94.86016,26.818453,127.72221,126.19447,106.531815,95.61191,153.2457
image_066.png,0.47810933,379.3484802246094,0.0,0.0,0.0,0.0,0.2828666104915911,-0.1323456768083734,118.425186,128.94176,83.2833,30.689026,129.86935,127.12664,117.75794,114.492134,122.5575,83.59994,119.48394,154.01483
flipped_image_149.png,0.51052463,240.55746459960938,0.0,0.0,0.0,0.0,0.0,0.0,116.005394,130.1738,82.622185,40.579025,119.85752,127.17662,151.97221,122.58903,152.72536,93.288635,129.33104,168.30125
image_002.png,0.4563521,242.38099670410156,0.09709703922271729,0.038686174899339676,0.9625856280326843,0.518713116645813,0.6119537092515159,0.19088226427374727,100.68211,151.40315,74.6178,139.81122,124.0467,91.58548,33.783657,122.37282,131.49127,113.381645,105.51083,161.07613
image_132.png,0.5320499,167.2027587890625,0.13539710640907288,0.08340258151292801,0.04178421571850777,0.5146844387054443,0.0,0.0,72.65641,151.4921,72.82866,36.75516,122.47857,133.10553,116.13528,108.66844,143.2682,84.76203,113.67412,157.24219
flipped_image_054.png,0.6460815,492.05767822265625,0.0,0.0,0.0,0.0,0.0,0.0,57.48889,128.11894,103.33572,105.68469,121.218346,100.80301,29.334587,120.89454,126.14444,71.59438,114.77712,127.62101
image_011.png,0.5588356,258.04656982421875,0.0,0.0,0.0,0.0,0.10280748492245304,-0.12786501690883229,80.13954,164.53568,58.204544,109.07548,150.22842,63.127636,16.867168,126.03875,123.04545,110.358795,127.35072,156.04535
flipped_image_139.png,0.5541497,419.91650390625,0.09752663969993591,0.11189918965101242,0.0028708672616630793,0.48717939853668213,0.0,0.0,142.52057,114.504845,92.89581,39.471554,118.95652,140.6378,76.46334,114.598694,156.32361,122.36705,106.56493,166.75677
flipped_image_064.png,0.55892265,288.32061767578125,0.11208055168390274,0.14288458228111267,0.0156790129840374,0.5032965540885925,-0.1753230997366435,0.008532402962169566,65.859764,152.05057,77.130974,116.46599,116.318115,106.35512,23.16793,125.408485,128.9047,90.29303,112.08719,127.350235
flipped_image_103.png,0.581195,352.8448791503906,0.0,0.0,0.0,0.0,-1.045702708945973,-0.828355826998695,73.28881,155.68848,70.305405,145.66655,128.73271,79.82912,17.354294,126.84907,121.58864,60.611237,109.493385,150.84323
flipped_image_049.png,0.43116882,337.15924072265625,0.0,0.0,0.0,0.0,-0.3624446519977449,-1.206975745943201,80.470695,134.12425,94.519585,125.88934,127.4589,98.37277,173.03624,123.48484,109.16851,33.717308,125.67687,123.30067
image_065.png,0.5009098,286.3839416503906,0.0,0.0,0.0,0.0,0.0,0.0,81.351364,147.05809,75.38816,120.45375,118.801056,106.53945,33.46222,126.77071,130.58183,77.052055,134.14491,159.66203
image_137.png,0.49864522,394.1037902832031,0.0,0.0,0.0,0.0,0.0,0.0,146.49686,113.810135,92.73639,37.385616,119.87716,137.79898,84.82172,112.82232,152.96523,136.76729,107.158676,156.03128
image_033.png,0.5000441,420.6333923339844,0.12157167494297028,0.038438066840171814,0.9949062466621399,0.4997159242630005,0.0,0.0,33.7469,123.25082,137.99062,133.1854,120.45455,139.60452,99.71381,122.829605,145.25815,69.90918,122.51481,145.50325
flipped_image_010.png,0.48979574,358.9195251464844,0.0,0.0,0.0,0.0,0.8208899419032026,-0.32137345781372245,90.92817,155.88281,63.09456,125.11279,142.76254,68.654434,19.652792,126.76187,121.937195,118.35204,127.56428,161.27132
flipped_image_072.png,0.44610822,316.5185241699219,0.08384158462285995,0.22026929259300232,0.9824574589729309,0.49382492899894714,0.06991473891894436,0.06664674345537495,163.4785,126.618355,96.864655,20.396215,127.96479,127.050285,83.001854,121.97631,160.22961,132.55707,110.80337,147.44534
flipped_image_069.png,0.56488377,190.40625,0.0,0.0,0.0,0.0,0.0,0.0,62.567986,163.0805,64.71383,99.9385,140.38583,75.52072,90.32342,116.81199,115.49,23.75406,120.243034,129.23239
image_120.png,0.5601396,397.3560791015625,0.0,0.0,0.0,0.0,0.0,0.0,83.13457,145.22694,76.21894,132.18068,118.91522,92.34994,21.687641,126.493835,131.3239,92.23819,109.142105,145.36879
flipped_image_144.png,0.44993857,141.6548309326172,0.0,0.0,0.0,0.0,0.8757175509157934,-0.536091975205023,103.487206,134.10196,81.93934,145.6713,118.1379,89.56973,36.067383,123.78288,119.63644,172.54295,118.203156,130.86707
image_129.png,0.5815414,295.4923095703125,0.10547696799039841,0.08333784341812134,0.012683204375207424,0.5105021595954895,0.0,0.0,79.518974,155.15953,68.2057,143.17395,115.92998,102.291245,20.544168,126.16719,128.9227,99.60755,120.88898,154.68811
image_015.png,0.3347982,134.7178192138672,0.0,0.0,0.0,0.0,-0.25739897882430707,-0.7141412823299773,109.37887,135.6791,78.52512,136.75584,124.91586,82.920265,51.538895,123.22597,119.65464,169.956,119.86181,138.42938
image_057.png,0.50593853,196.28640747070312,0.0,0.0,0.0,0.0,-0.7919584907860717,-0.3976082882313061,77.48452,158.02362,65.37033,171.73038,116.88305,108.71468,21.207987,125.69782,125.21701,106.424,106.347916,134.91106
image_052.png,0.61161745,356.3217468261719,0.0,0.0,0.0,0.0,1.3393911697892726,-0.6318970555822294,103.9177,127.29823,89.100105,53.194607,134.3768,95.08645,65.72349,127.53304,118.21679,32.372364,119.56832,128.91045
