content,style,IP,total,S,C,E,H
55531,image_050,0.17651995,[0.3552195],0.18465247046586883,0.8267845983369736,0.0,[0.2971576]
55221,flipped_image_068,0.18539323,[0.3349473],0.19331736580483894,0.8485096518468622,-0.4072257149636447,[0.8963915]
55221,image_142,0.1803262,[0.29561967],0.1884933083962473,0.9750058017618624,-0.9351961007523819,[0.98301375]
55221,flipped_image_062,0.18017353,[0.3762952],0.18847311094045316,0.9329536748889724,-0.24018383734753,[0.76400304]
55221,image_139,0.1799962,[0.40963855],0.188056820661212,0.9465564349590098,0.0,[0.6328645]
55221,flipped_image_031,0.17915757,[0.44097802],0.18744718214805905,0.9145991312439424,0.2670740178813697,[0.6562717]
55176,image_094,0.19037397,[0.33892435],0.195488499914836,0.9393180646013719,-0.5038445059421114,[0.69922715]
55176,image_057,0.18808556,[0.27222988],0.1932725427265135,0.883860539240102,-0.9205702199431602,[0.9704194]
55176,flipped_image_127,0.18413204,[0.5511404],0.18932749697935533,0.9579460164825206,0.7989149689102227,[0.9851117]
55176,image_098,0.18138973,[0.29020807],0.18660727280883804,0.8842978443966327,-0.6717314288796655,[0.6474962]
55176,flipped_image_117,0.18096021,[0.39610082],0.18624010952844688,0.8805411652617503,0.0,[0.7763685]
56938,flipped_image_046,0.17937896,[0.408011],0.18704622077574204,0.9743244042890911,0.0010249489901439134,[0.44073647]
56938,flipped_image_122,0.17880031,[0.40250805],0.18646138403278914,0.9187841336343393,0.0,[0.6728425]
56938,image_141,0.17738447,[0.49414507],0.18515155348075604,0.8965056452728665,0.7398260826408508,[0.43287313]
56938,flipped_image_042,0.17311323,[0.39154184],0.18080812581349603,0.9364945743807749,0.0,[0.40378797]
56938,flipped_image_001,0.17207862,[0.42040062],0.17982114150248976,0.9422252787201411,0.0,[0.95644933]
56401,flipped_image_055,0.18826517,[0.43623766],0.1948687602693517,0.8872191327268062,0.2989933429716854,[0.5557712]
56401,image_060,0.1881138,[0.49652323],0.1947164362265406,0.9318866190659781,0.5736644086563318,[0.6709873]
56401,flipped_image_040,0.18149725,[0.45358634],0.1880154049088726,0.9057335277617726,0.3232980069921892,[0.7872778]
56401,flipped_image_001,0.18059328,[0.43612295],0.18713797990969339,0.9821824676622203,0.0,[0.95798403]
56401,flipped_image_035,0.1805603,[0.44357812],0.18710392934083833,0.8760085592400348,0.41467108523262947,[0.50045836]
55436,image_137,0.18782583,[0.414316],0.19372278415861566,0.948757980932253,0.0,[0.65654415]
55436,flipped_image_023,0.18334413,[0.42011732],0.18935018630153333,0.9681449222896656,0.0,[0.69997466]
55436,image_097,0.18221849,[0.37201667],0.18819459956204035,0.9337667255069784,-0.3281578336028375,[0.9402606]
55436,image_016,0.18135166,[0.40002978],0.18727449505877863,0.9758957241423298,-0.1951446640726451,[0.8579105]
55436,flipped_image_099,0.17969418,[0.41526592],0.18561043755601092,0.9238014273945968,0.0,[0.9064052]
56990,flipped_image_092,0.18292898,[0.39256406],0.19096215614844467,0.8875320429909578,-0.03735116705119901,[0.7285206]
56990,image_001,0.1823022,[0.42408487],0.19021527241416708,0.9726027534692382,0.0,[0.74392796]
56990,image_138,0.17975639,[0.47586837],0.1878180768549041,0.9617153237123869,0.3595083598468469,[0.79036933]
56990,flipped_image_003,0.17893144,[0.42480454],0.18696872625441124,0.8922727246419238,0.13762091825074002,[0.8599044]
56990,image_099,0.1786982,[0.29413337],0.18661582351028397,0.8818894492827084,-0.7172665663000239,[0.8769723]
55116,image_101,0.20128246,[0.42839915],0.20787401090510682,0.9386020949011733,0.0,[0.8576301]
55116,flipped_image_122,0.1917766,[0.40918195],0.19843776150858874,0.9272243800895429,0.0,[0.6359154]
55116,flipped_image_136,0.19126494,[0.43559274],0.19788252284111532,0.8996454801685648,0.2576229568426587,[0.5622877]
55116,flipped_image_035,0.18572673,[0.5106255],0.19245371310930207,0.9122586476493771,0.8121519467841141,[0.37796462]
55116,image_091,0.1851205,[0.5002206],0.1918885420658874,0.8737786682409492,0.6412752110350273,[0.91902936]
55453,image_073,0.18308452,[0.49041545],0.19198003834616337,0.9042661559689855,0.6166800571041223,[0.61287177]
55453,flipped_image_123,0.18295458,[0.4043424],0.19187276040811524,0.9607527263760327,0.0,[0.40360475]
55453,flipped_image_056,0.17765594,[0.53576696],0.1867330031322144,0.8850832263988099,0.9653607075923092,[0.64142823]
55453,image_119,0.17646086,[0.3932824],0.18584348172348725,0.944744878929776,0.0,[0.3387438]
55453,image_134,0.17324719,[0.4078181],0.1826327114054879,0.9271000630171514,0.0,[0.76743495]
55119,flipped_image_091,0.18849921,[0.30388612],0.19348457336125,0.9618357261621782,-0.8378717018068473,[0.88547724]
55119,image_103,0.18369171,[0.5710989],0.18878266449537137,0.9765727380063293,0.9580235822124913,[0.80064416]
55119,image_035,0.18300131,[0.31349716],0.18802441010123572,0.9527793747490024,-0.6333848385477635,[0.57317746]
55119,image_094,0.18177512,[0.40408242],0.1868103429583783,0.9213801857423297,-0.01528438651845588,[0.73111737]
55119,image_028,0.18172576,[0.4378022],0.18690238911084692,0.9528320264762465,0.10755292241779454,[0.84736896]
56153,flipped_image_069,0.18541247,[0.41332632],0.19509221547223357,0.9091477275269689,0.0,[0.8607178]
56153,flipped_image_136,0.18385895,[0.5118066],0.19346148470539667,0.9636818533842,0.6574558519509491,[0.5470585]
56153,flipped_image_037,0.17574866,[0.4724602],0.18557430029521457,0.9396959605922655,0.4296496007356184,[0.6663363]
56153,flipped_image_038,0.17540395,[0.47936222],0.18519052871974206,0.9227775613932343,0.5761165636691423,[0.47032422]
56153,flipped_image_066,0.17491849,[0.3291187],0.18461989350884775,0.946441477694668,-0.49616723624527886,[0.546028]
55448,image_127,0.18817717,[0.5533501],0.1950930869057938,0.891572462709766,0.9499476967511067,[0.91679394]
55448,flipped_image_005,0.18379723,[0.5301501],0.19085830188661068,0.9543787701923624,0.6949108079778007,[0.8834144]
55448,flipped_image_049,0.18244606,[0.48068687],0.18925842927080114,0.8767243518020301,0.5781533613419518,[0.7263472]
55448,image_123,0.1821889,[0.40316787],0.18927580412812753,0.9330743458849106,0.0,[0.5721532]
55448,image_018,0.18087555,[0.53383],0.18783032472394143,0.9736528572751781,0.6787861762201518,[0.9200213]
55191,flipped_image_038,0.20102283,[0.37432048],0.20737049121212237,0.8936197879832339,-0.2437185176411142,[0.78214157]
55191,flipped_image_041,0.18350998,[0.5244247],0.1899108088533313,0.9437554642412953,0.7086779114476414,[0.8008189]
55191,flipped_image_096,0.18040597,[0.4354342],0.18688462909023085,0.9781177453102935,0.0,[0.9711315]
55191,flipped_image_006,0.17846489,[0.46673492],0.18497989020122438,0.8941530100085573,0.3946892647791551,[0.9359131]
55191,flipped_image_104,0.17734194,[0.51231784],0.1838737332402812,0.8516323075631703,0.773533081543475,[0.9772268]
56623,image_049,0.99852395,[0.9046051],0.9988448198504516,0.9535147004708648,0.5852093603222079,[0.62693715]
56623,flipped_image_016,0.18395461,[0.5155649],0.19195927507081118,0.9175509540147122,0.6346378510547565,[0.98248667]
56623,flipped_image_105,0.18301517,[0.3679014],0.19115112859114364,0.8686702230045136,-0.1378006381578169,[0.6478976]
56623,flipped_image_011,0.18032041,[0.40793163],0.1884236373979663,0.9101689601829827,0.018178626528581612,[0.7588462]
56623,image_024,0.17844102,[0.3966131],0.1865271067731367,0.919976947507397,0.0,[0.5471287]
55049,flipped_image_115,0.18783507,[0.3378259],0.1967021617183899,0.8527124429599316,-0.3073737509379472,[0.59534323]
55049,flipped_image_032,0.18727554,[0.38677704],0.19597491850680354,0.9060126759145997,-0.04076877249086735,[0.46202207]
55049,flipped_image_008,0.17959294,[0.47722125],0.18837800182616576,0.9631999982498365,0.4083171149178625,[0.6564937]
55049,flipped_image_089,0.17843024,[0.48862788],0.18730146894997277,0.9645388750197098,0.399034389418827,[0.91520655]
55049,flipped_image_042,0.17748003,[0.3693172],0.18629852385499165,0.8479651312981208,0.0,[0.4355681]
55099,image_079,0.18944074,[0.4180391],0.1969781786223802,0.9812693177902949,0.0,[0.5033845]
55099,image_137,0.1876505,[0.42083853],0.19519261152057552,0.9745365865573913,0.0,[0.6176249]
55099,flipped_image_084,0.1803198,[0.41409686],0.18793394817833142,0.9736713459836961,0.0,[0.56056964]
55099,flipped_image_024,0.17959079,[0.42879856],0.18731402980350992,0.973724526249898,0.0760742830762846,[0.63226104]
55099,flipped_image_104,0.17842528,[0.5308356],0.18609381147701168,0.9076759934045218,0.834119895261347,[0.80735886]
55553,flipped_image_104,0.9970207,[0.94833195],0.9973737904478562,0.9740959802587166,0.7850385777696394,[0.7932097]
55553,image_141,0.19029127,[0.4834374],0.198479103633133,0.9498180660144477,0.5073591598965459,[0.46297067]
55553,image_064,0.18925008,[0.36797845],0.19742639774058576,0.8938542451133704,-0.2525915491807147,[0.77995425]
55553,image_129,0.18150711,[0.47361743],0.18973556367717198,0.8829565532509731,0.5031417475460779,[0.7678281]
55553,flipped_image_139,0.18050757,[0.48077545],0.18867920488069662,0.9462851347061925,0.49685042585961126,[0.5604545]
55446,image_053,0.20309538,[0.39014027],0.20857997044766236,0.8803632639357103,0.0,[0.43482625]
55446,image_136,0.20190114,[0.4558884],0.20739683063610675,0.9592197350610632,0.2544285055658887,[0.5251955]
55446,flipped_image_053,0.19249696,[0.38485497],0.1979810014402374,0.8804171832514647,0.0,[0.43478608]
55446,image_082,0.18706061,[0.37519],0.1925472725131377,0.8187306523618815,0.0,[0.6659432]
55446,flipped_image_120,0.18442702,[0.51491666],0.1900144754537138,0.9363015487739759,0.762432172016878,[0.4930827]
56467,image_084,0.18467298,[0.4149382],0.19185833773577116,0.9761649491008724,0.0,[0.5231911]
56467,image_038,0.18313271,[0.30432338],0.19027235575190846,0.9296025976227061,-0.6409986535016707,[0.529124]
56467,flipped_image_022,0.18200576,[0.40446627],0.1892277710694099,0.9735912188388289,-0.15399667438029188,[0.8174902]
56467,flipped_image_033,0.1816562,[0.45832026],0.18882089904388943,0.9275027930100976,0.39244289810978766,[0.5358504]
56467,flipped_image_104,0.18082036,[0.30791718],0.1880730574382331,0.8974168297488695,-0.6256737180693556,[0.77013284]
55259,flipped_image_067,0.20470887,[0.46020827],0.20942276958982659,0.9436782598103393,0.20803392581589872,[0.8237666]
55259,flipped_image_057,0.18800895,[0.3388096],0.19285846560231087,0.9247295127735566,-0.5601734083486943,[0.9797509]
55259,image_092,0.18753424,[0.5001848],0.19228482042972972,0.9217988758054205,0.5464240195750901,[0.91078186]
55259,image_004,0.1870449,[0.55978346],0.19177530222938677,0.9400806076372671,0.9277659516270387,[0.8541342]
55259,flipped_image_049,0.18520588,[0.464362],0.18988189378637277,0.9742460741429049,0.25241499897634884,[0.7856995]
55014,flipped_image_066,0.18798167,[0.3923728],0.1953596825169716,0.9129083156890592,-0.023401229592752155,[0.4866132]
55014,flipped_image_098,0.18369532,[0.35901675],0.19124113389326688,0.8720879054743806,-0.1247861657225367,[0.40975475]
55014,image_006,0.18253541,[0.47808832],0.1900157985113611,0.8297358220932693,0.6633358575983304,[0.6931857]
55014,flipped_image_003,0.18116918,[0.45500767],0.18873471644486953,0.8669576059849913,0.42740613048831233,[0.72884196]
55014,flipped_image_092,0.17926852,[0.40492862],0.18688106700821813,0.8560029820259708,0.07783937546797086,[0.8602258]
56026,flipped_image_045,0.99629164,[0.7775995],0.9965619765595092,0.8713668798519847,0.0,[0.35816884]
56026,flipped_image_105,0.18231668,[0.3690735],0.18924832210093775,0.9418779062695662,-0.2861818059464754,[0.6962652]
56026,flipped_image_051,0.18113899,[0.3620511],0.1879835065873656,0.8669371206753076,-0.157383971847676,[0.631716]
56026,flipped_image_071,0.17765868,[0.46431315],0.18450186367975516,0.9204896578677949,0.4131274454731841,[0.67892444]
56026,image_079,0.17740616,[0.40063408],0.18431559902203015,0.9505535631138071,0.0,[0.46620452]
55375,image_039,0.19726416,[0.531292],0.2061187732505662,0.881576483508481,0.7746546611420103,[0.95123035]
55375,image_140,0.18569256,[0.46897754],0.19476582083557611,0.8805576955573428,0.4908857907771808,[0.6758895]
55375,image_147,0.18216509,[0.4064303],0.19137586990410396,0.9089921386085389,0.0,[0.76089436]
55375,image_093,0.17682528,[0.31076083],0.18596122773669016,0.8890025276819197,-0.571860426892077,[0.7371705]
55375,image_038,0.17670375,[0.49915332],0.18569972318517977,0.8954767472372233,0.7451021169914305,[0.5179021]
55884,flipped_image_021,0.18485148,[0.5293143],0.19476092124253452,0.9570238231942985,0.68652115644192,[0.83697015]
55884,flipped_image_142,0.17901602,[0.53737986],0.18864975794778993,0.9552746886951512,0.7417504967404841,[0.9041999]
55884,image_082,0.17890188,[0.409446],0.18857575345021715,0.9231834987096107,0.0,[0.7640612]
55884,flipped_image_093,0.1745962,[0.4794537],0.18454100790894748,0.890531944555581,0.5452044091710471,[0.76485914]
55884,image_095,0.17418122,[0.28530768],0.1841601285516024,0.9109145235661186,-0.7737321018992555,[0.7202611]
55463,flipped_image_039,0.19080946,[0.48321176],0.19653777975295658,0.9541592362230241,0.32961615248870596,[0.98505294]
55463,image_081,0.1862427,[0.41866928],0.19202064284155043,0.984909386497474,0.0,[0.54372334]
55463,image_012,0.18209058,[0.533149],0.18792108736000548,0.9671765600589963,0.7515653882073098,[0.72601366]
55463,image_051,0.18072402,[0.5488997],0.1865224499578189,0.956892303804179,0.9057977517559214,[0.65402305]
55463,flipped_image_073,0.17768933,[0.5071386],0.18351133673712589,0.8559292452491465,0.8060248075802344,[0.75400865]
55066,image_026,0.1915771,[0.45159248],0.19748123841756,0.9430246611069,0.15954193908527986,[0.9202637]
55066,image_059,0.18949945,[0.567128],0.19551662976951886,0.9617357557633209,0.9250893703012717,[0.8417109]
55066,flipped_image_097,0.18944696,[0.4944848],0.19525644217891416,0.9633890556963307,0.4049335088216266,[0.941997]
55066,image_002,0.18903923,[0.362577],0.19505969682249122,0.9599483173255342,-0.45546292544105305,[0.9076415]
55066,image_049,0.18435925,[0.37909332],0.1902853201432363,0.9509813524738209,-0.25883483627010423,[0.74963]
55293,flipped_image_136,0.18773812,[0.44496924],0.19628695975463104,0.9321003971945847,0.25505061940498314,[0.5787612]
55293,image_044,0.17816165,[0.39011467],0.18704401277295818,0.9101419263648545,0.0,[0.4710021]
55293,flipped_image_025,0.17780781,[0.52187145],0.18643381288137884,0.9891529546113572,0.5841917524396263,[0.8855977]
55293,flipped_image_007,0.17737252,[0.44468647],0.18625731199973503,0.924411594825816,0.2601800241568106,[0.70414656]
55293,flipped_image_030,0.1766454,[0.5073376],0.18538734104566798,0.9248962303022691,0.7589412004506716,[0.46667868]
55447,flipped_image_142,0.18517314,[0.37879997],0.19014188637855797,0.9188954603530542,-0.2697244693459743,[0.9703817]
55447,flipped_image_045,0.18269657,[0.39851427],0.18769511177431766,0.9322244218032372,0.0,[0.4999873]
55447,flipped_image_137,0.17984627,[0.40890837],0.18497570700714044,0.9344070190572616,0.0,[0.7219681]
55447,flipped_image_118,0.17952293,[0.41970587],0.18457031494344894,0.9446660194991267,0.0,[0.8804181]
55447,flipped_image_027,0.17800102,[0.4588075],0.18298221592182476,0.9430376862792198,0.2667465220997008,[0.887862]
55549,flipped_image_099,0.18995988,[0.42248705],0.19753216455882147,0.9535931557729498,0.0,[0.75286055]
55549,image_036,0.18005662,[0.39926136],0.1878889318307797,0.9174744909844944,0.0,[0.6014905]
55549,flipped_image_028,0.18002772,[0.55893606],0.18775158134993955,0.9698852767729951,0.9544064129493053,[0.61867476]
55549,image_021,0.17868944,[0.4390344],0.18642562290684167,0.9490498155122706,0.15974178758003937,[0.7429078]
55549,flipped_image_136,0.17695053,[0.5460959],0.18465114402524826,0.9479883885189375,0.952880102099398,[0.5288361]
56658,flipped_image_135,0.18595804,[0.54076326],0.19577687083988565,0.9624106026613464,0.7311444722632852,[0.88959974]
56658,image_135,0.18035692,[0.5379203],0.19013870961226134,0.9619869073522578,0.7317835858389731,[0.8897467]
56658,image_045,0.17652877,[0.37729242],0.18649178243965053,0.8794301646072654,0.0,[0.4043494]
56658,flipped_image_034,0.1753645,[0.35687345],0.18536190333536415,0.9267095123103674,-0.26182773435712775,[0.5090758]
56658,image_077,0.17266566,[0.53837985],0.18269417354273781,0.9687202242164414,0.7329928190537944,[0.9293551]
56792,flipped_image_136,0.20244631,[0.5267556],0.209291779760564,0.9577226265509121,0.7071348346777181,[0.57445353]
56792,image_046,0.1908282,[0.40033004],0.19781107094524958,0.9355051314776744,0.0,[0.41545922]
56792,flipped_image_061,0.1858907,[0.52277607],0.19294745490086013,0.9594697499098583,0.6238817156002922,[0.8975831]
56792,image_080,0.18180476,[0.3805382],0.18882873568809436,0.8869254047865479,0.0,[0.40092427]
56792,flipped_image_062,0.18179387,[0.4048316],0.18899424855923258,0.963263327994277,-0.06999930580784196,[0.6371075]
56423,image_057,0.20446256,[0.56227994],0.2091556681519181,0.9554186090302699,0.8182301287008683,[0.9668401]
56423,flipped_image_068,0.20354068,[0.5679758],0.2081457874701041,0.9691826501563702,0.8462064068751364,[0.92434335]
56423,flipped_image_076,0.19180474,[0.5265255],0.1965174079115944,0.9671681818270288,0.6959442640867934,[0.67449427]
56423,flipped_image_049,0.18825464,[0.4987912],0.1929705685629897,0.9466962595321065,0.5225229044250814,[0.79837185]
56423,image_056,0.18552877,[0.41944885],0.19032532493869928,0.8380636867170576,0.19127349351500375,[0.8835216]
56011,image_129,0.17578,[0.5394214],0.18443245385269832,0.9575248870057996,0.8003173745954397,[0.79800177]
56011,image_110,0.17484277,[0.42634302],0.1834826305164393,0.8316089867572275,0.2648509499481175,[0.9078274]
56011,image_033,0.17447035,[0.45496982],0.1830403173500886,0.9211498740970251,0.3842202732413001,[0.58943325]
56011,flipped_image_120,0.17421325,[0.4141366],0.18290016563924535,0.9573561080782841,0.02719616188222844,[0.6280051]
56011,flipped_image_027,0.17234127,[0.5502564],0.18083567753190088,0.9787802737572779,0.7825374257678694,[0.9764761]
55220,flipped_image_113,0.19154593,[0.4060256],0.19881827398513563,0.9178176648308433,0.0,[0.6254235]
55220,image_140,0.1765719,[0.4158484],0.18401053936260164,0.8844575373369169,0.16760472059408102,[0.6673033]
55220,flipped_image_046,0.17433408,[0.42655617],0.18173275777917725,0.8564684870855096,0.38234509772406833,[0.4279492]
55220,image_089,0.17425072,[0.27301988],0.18163526795533003,0.9188386830405589,-0.9131886646998214,[0.87057906]
55220,image_085,0.17325945,[0.3787864],0.18064220553144228,0.8807642510892415,0.0,[0.48472035]
55744,image_146,0.20076105,[0.44141093],0.20786111490156228,0.9772143740129745,0.0,[0.88632125]
55744,flipped_image_008,0.18871638,[0.48419544],0.19598881563337892,0.8803767910801116,0.5471037713290035,[0.8004487]
55744,flipped_image_075,0.18425281,[0.4180755],0.19161245280787845,0.9452663393748258,0.0,[0.77378774]
55744,image_026,0.18174681,[0.3149716],0.18923364934248296,0.9722470339101608,-0.7507691473641958,[0.8259207]
55744,image_033,0.18094459,[0.48189846],0.18827700639621137,0.9004569375692265,0.5491867374422822,[0.70489717]
55081,flipped_image_011,0.1850569,[0.28963006],0.19569814173383115,0.8657723807570405,-0.7082551077063461,[0.7657511]
55081,flipped_image_050,0.17694297,[0.39295745],0.18773857919767983,0.9376693046902558,0.0,[0.35574746]
55081,flipped_image_078,0.1768013,[0.27072904],0.1874769556283342,0.9240400291593526,-0.8570384844498923,[0.56668615]
55081,flipped_image_039,0.17586672,[0.5086975],0.18668867973036263,0.9413628502116471,0.5793147426462492,[0.92094225]
55081,flipped_image_069,0.17489941,[0.42003632],0.18568538726288097,0.9442323202477224,0.0,[0.87847805]
55503,flipped_image_103,0.19259194,[0.46765804],0.19863978399316432,0.8303799653556553,0.5608573345167844,[0.7019112]
55503,flipped_image_119,0.18899992,[0.27137405],0.19507897958698397,0.8449800795355844,-0.7009359996117651,[0.5096182]
55503,image_089,0.18563804,[0.5284838],0.19174097794771447,0.9525245504008761,0.6646615708376765,[0.9431346]
55503,flipped_image_052,0.18393697,[0.5201919],0.1901155101619019,0.9248738791279673,0.7522629110826579,[0.69665146]
55503,image_014,0.18361388,[0.5159562],0.18965361867292593,0.9835887747768886,0.5488799496403853,[0.87441546]
56991,flipped_image_052,0.18983196,[0.5254548],0.19862921641184125,0.8810246654725464,0.8945025439288368,[0.55314845]
56991,flipped_image_043,0.18502073,[0.3981743],0.19396033057580434,0.9474559123844571,0.0,[0.33914667]
56991,flipped_image_081,0.1848494,[0.40743473],0.1940113998180278,0.9629941621825785,0.0,[0.4306153]
56991,image_096,0.18455954,[0.41526815],0.19371942106539808,0.9567557353384083,0.0,[0.6276346]
56991,flipped_image_047,0.18099926,[0.37150967],0.18983849268262387,0.8717382668205675,0.0,[0.3013792]
56655,image_005,0.18741946,[0.4174279],0.19620215405498143,0.9382318826035072,0.0,[0.75714505]
56655,flipped_image_139,0.1823521,[0.5117752],0.19118820828466448,0.964487569885116,0.6916607303959239,[0.4617139]
56655,flipped_image_086,0.18020043,[0.40216514],0.18912405611629177,0.9702704812939126,0.0,[0.3304394]
56655,flipped_image_079,0.17811392,[0.40518412],0.18695017286900625,0.9739739269610789,0.0,[0.39033735]
56655,flipped_image_133,0.17768236,[0.5190922],0.18660469583750192,0.9503129131950242,0.6435222118963718,[0.88335305]
55488,flipped_image_084,0.18237859,[0.40484822],0.1891550653282475,0.950804908507485,0.0,[0.50058424]
55488,flipped_image_025,0.181604,[0.4862198],0.18833235297263953,0.9839303648094868,0.34905906298865413,[0.89031255]
55488,flipped_image_006,0.18135387,[0.45355958],0.1881633105415827,0.8915522481966877,0.3505193968908474,[0.7886871]
55488,flipped_image_079,0.17997053,[0.40271625],0.18673520228209017,0.9572885205817537,0.0,[0.4432416]
55488,flipped_image_042,0.17761609,[0.36710086],0.1844257320200028,0.8516184227512013,0.0,[0.3880493]
56771,flipped_image_114,0.18806145,[0.42378536],0.1977291586693371,0.9514048300466762,0.0,[0.7899867]
56771,flipped_image_125,0.18558416,[0.35328603],0.19529030117259696,0.962410307451167,-0.5050613186032704,[0.8535396]
56771,flipped_image_111,0.18291879,[0.4048678],0.1924452355477154,0.8934281554515435,0.0,[0.81233436]
56771,flipped_image_087,0.18053466,[0.42061794],0.1903102638439238,0.9801991029876259,0.0,[0.62806123]
56771,image_139,0.17974189,[0.4371073],0.18925488738239662,0.9277225927639868,0.23366942704477472,[0.5822532]
56291,image_001,0.18514793,[0.41916528],0.19207851626822442,0.923797463419433,0.0,[0.91973525]
56291,image_113,0.18051365,[0.38231704],0.1874803513262322,0.86175497834406,0.0,[0.6010071]
56291,image_089,0.17994909,[0.47650194],0.18692976842324677,0.9573169203557155,0.3567091472329856,[0.8467122]
56291,image_048,0.1785323,[0.36429557],0.18565047078461216,0.8305214124113365,0.0,[0.44627857]
56291,flipped_image_012,0.1776706,[0.4366873],0.18474383784463214,0.8625816301881122,0.3502331534005479,[0.6601187]
55033,image_079,0.201464,[0.4114572],0.2077688612990776,0.9029104492903619,0.0,[0.73399293]
55033,flipped_image_077,0.1907655,[0.42617834],0.19721808832916748,0.9505543348411589,0.0,[0.8480599]
55033,flipped_image_139,0.18385893,[0.45031932],0.19029757724297508,0.9181137816988325,0.26317194812510136,[0.8052121]
55033,flipped_image_108,0.18320823,[0.5466432],0.18966373293647176,0.9164771323272359,0.8607672350704186,[0.95506155]
55033,image_144,0.1819871,[0.5212098],0.188479351460454,0.8695063640133195,0.8637100169976459,[0.7312335]
